X,Raiz Quadrada
586.5,24.21776207662467
587.0,24.228082879171435
587.5,24.238399287081645
588.0,24.24871130596428
588.5,24.259018941416407
589.0,24.269322199023193
589.5,24.279621084357967
590.0,24.289915602982237
590.5,24.300205760445735
591.0,24.310491562286437
591.5,24.320773014030618
592.0,24.331050121192877
592.5,24.34132288927617
593.0,24.351591323771842
593.5,24.361855430159665
594.0,24.372115213907882
594.5,24.38237068047322
595.0,24.392621835300936
595.5,24.40286868382486
596.0,24.413111231467404
596.5,24.423349483639626
597.0,24.43358344574123
597.5,24.443813123160634
598.0,24.454038521274967
598.5,24.464259645450134
599.0,24.474476501040833
599.5,24.48468909339059
600.0,24.49489742783178
600.5,24.50510150968569
601.0,24.515301344262525
601.5,24.525496936861444
602.0,24.535688292770594
602.5,24.545875417267155
603.0,24.55605831561735
603.5,24.566236993076494
604.0,24.576411454889016
604.5,24.586581706288495
605.0,24.596747752497688
605.5,24.606909598728564
606.0,24.61706725018234
606.5,24.627220712049503
607.0,24.63736998950984
607.5,24.647515087732476
608.0,24.657656011875904
608.5,24.66779276708802
609.0,24.677925358506133
609.5,24.68805379125702
610.0,24.698178070456937
610.5,24.708298201211672
611.0,24.71841418861655
611.5,24.728526037756478
612.0,24.73863375370596
612.5,24.748737341529164
613.0,24.758836806279895
613.5,24.76893215300167
614.0,24.779023386727733
614.5,24.78911051248108
615.0,24.79919353527449
615.5,24.809272460110556
616.0,24.819347291981714
616.5,24.829418035870273
617.0,24.839484696748443
617.5,24.849547279578356
618.0,24.859605789312106
618.5,24.869660230891775
619.0,24.879710609249457
619.5,24.889756929307286
620.0,24.899799195977465
620.5,24.9098374141623
621.0,24.919871588754223
621.5,24.92990172463582
622.0,24.939927826679853
622.5,24.9499498997493
623.0,24.95996794869737
623.5,24.969981978367546
624.0,24.979991993593593
624.5,24.9899979991996
625.0,25.0
625.5,25.0099980007996
626.0,25.019992006393608
626.5,25.029982021567655
627.0,25.03996805109783
627.5,25.0499500997507
628.0,25.059928172283335
628.5,25.06990227344335
629.0,25.079872407968907
629.5,25.089838580588754
630.0,25.099800796022265
630.5,25.10975905897944
631.0,25.11971337416094
631.5,25.129663746258124
632.0,25.13961017995307
632.5,25.149552679918582
633.0,25.15949125081825
633.5,25.16942589730644
634.0,25.179356624028344
634.5,25.18928343562
635.0,25.199206336708304
635.5,25.20912533191106
636.0,25.219040425836983
636.5,25.228951623085727
637.0,25.238858928247925
637.5,25.248762345905195
638.0,25.25866188063018
638.5,25.268557536986556
639.0,25.278449319529077
639.5,25.288337232803585
640.0,25.298221281347036
640.5,25.30810146968753
641.0,25.317977802344327
641.5,25.32785028382788
642.0,25.337718918639855
642.5,25.347583711273153
643.0,25.357444666211933
643.5,25.367301787931645
644.0,25.37715508089904
644.5,25.387004549572207
645.0,25.39685019840059
645.5,25.406692031825003
646.0,25.41653005427767
646.5,25.42636427018224
647.0,25.436194683953808
647.5,25.446021299998947
648.0,25.45584412271571
648.5,25.465663156493687
649.0,25.475478405713993
649.5,25.485289874749316
650.0,25.495097567963924
650.5,25.5049014897137
651.0,25.514701644346147
651.5,25.524498036200438
652.0,25.534290669607408
652.5,25.544079548889602
653.0,25.553864678361276
653.5,25.563646062328434
654.0,25.573423705088842
654.5,25.583197610932064
655.0,25.592967784139454
655.5,25.602734228984215
656.0,25.612496949731394
656.5,25.622255950637914
657.0,25.632011235952593
657.5,25.64176280991617
658.0,25.65151067676132
658.5,25.66125484071268
659.0,25.67099530598687
659.5,25.680732076792516
660.0,25.69046515733026
660.5,25.700194551792794
661.0,25.709920264364882
661.5,25.71964229922337
662.0,25.729360660537214
662.5,25.739075352467502
663.0,25.748786379167466
663.5,25.758493744782516
664.0,25.768197453450252
664.5,25.777897509300484
665.0,25.787593916455254
665.5,25.79728667902886
666.0,25.80697580112788
666.5,25.816661286851172
667.0,25.826343140289914
667.5,25.836021365527625
668.0,25.84569596664017
668.5,25.855366947695792
669.0,25.865034312755125
669.5,25.874698065871222
670.0,25.88435821108957
670.5,25.894014752448104
671.0,25.903667693977237
671.5,25.913317039699876
672.0,25.92296279363144
672.5,25.93260495977988
673.0,25.942243542145693
673.5,25.95187854472196
674.0,25.96150997149434
674.5,25.971137826441105
675.0,25.98076211353316
675.5,25.990382836734053
676.0,26.0
676.5,26.009613607279906
677.0,26.019223662515376
677.5,26.02883016964074
678.0,26.038433132583073
678.5,26.04803255526221
679.0,26.057628441590765
679.5,26.06722079547415
680.0,26.076809620810597
680.5,26.086394921491163
681.0,26.095976701399778
681.5,26.105554964413226
682.0,26.115129714401192
682.5,26.124700955226263
683.0,26.13426869074396
683.5,26.143832924802744
684.0,26.153393661244042
684.5,26.16295090390226
685.0,26.1725046566048
685.5,26.182054923172092
686.0,26.19160170741759
686.5,26.201145013147805
687.0,26.210684844162312
687.5,26.22022120425379
688.0,26.229754097208
688.5,26.239283526803852
689.0,26.248809496813376
689.5,26.258332011001766
690.0,26.267851073127396
690.5,26.277366686941825
691.0,26.28687885618983
691.5,26.296387584609413
692.0,26.30589287593181
692.5,26.315394733881533
693.0,26.324893162176366
693.5,26.334388164527386
694.0,26.343879744638983
694.5,26.353367906208877
695.0,26.362852652928137
695.5,26.372333988481188
696.0,26.38181191654584
696.5,26.391286440793294
697.0,26.40075756488817
697.5,26.410225292488512
698.0,26.419689627245813
698.5,26.42915057280502
699.0,26.43860813280457
699.5,26.448062310876388
700.0,26.457513110645905
700.5,26.466960535732092
701.0,26.476404589747453
701.5,26.485845276298054
702.0,26.49528259898354
702.5,26.504716561397142
703.0,26.514147167125703
703.5,26.52357441974969
704.0,26.5329983228432
704.5,26.542418879973994
705.0,26.551836094703507
705.5,26.56124997058685
706.0,26.570660511172846
706.5,26.580067720004024
707.0,26.589471600616662
707.5,26.59887215654077
708.0,26.60826939130014
708.5,26.61766330841233
709.0,26.627053911388696
709.5,26.636441203734407
710.0,26.645825188948457
710.5,26.65520587052368
711.0,26.664583251946766
711.5,26.67395733669828
712.0,26.68332812825267
712.5,26.692695630078276
713.0,26.70205984563738
713.5,26.711420778386163
714.0,26.720778431774775
714.5,26.73013280924732
715.0,26.739483914241877
715.5,26.74883175019051
716.0,26.758176320519304
716.5,26.767517628648346
717.0,26.77685567799177
717.5,26.78619047195775
718.0,26.795522013948524
718.5,26.80485030736042
719.0,26.814175355583846
719.5,26.823497162003317
720.0,26.832815729997478
720.5,26.842131062939096
721.0,26.851443164195103
721.5,26.860752037126584
722.0,26.870057685088806
722.5,26.879360111431225
723.0,26.888659319497503
723.5,26.89795531262553
724.0,26.90724809414742
724.5,26.91653766738954
725.0,26.92582403567252
725.5,26.93510720231126
726.0,26.94438717061496
726.5,26.953663943887108
727.0,26.962937525425527
727.5,26.972207918522354
728.0,26.981475126464083
728.5,26.99073915253156
729.0,27.0
729.5,27.00925767213901
730.0,27.018512172212592
730.5,27.027763503479157
731.0,27.03701166919155
731.5,27.046256672597043
732.0,27.055498516937366
732.5,27.064737205448715
733.0,27.073972741361768
733.5,27.08320512790168
734.0,27.09243436828813
734.5,27.101660465735304
735.0,27.110883423451916
735.5,27.120103244641236
736.0,27.129319932501073
736.5,27.13853349022382
737.0,27.147743920996454
737.5,27.15695122800054
738.0,27.16615541441225
738.5,27.175356483402386
739.0,27.184554438136374
739.5,27.193749281774295
740.0,27.202941017470888
740.5,27.212129648375555
741.0,27.2213151776324
741.5,27.230497608380205
742.0,27.23967694375247
742.5,27.248853186877426
743.0,27.258026340878022
743.5,27.26719640887196
744.0,27.27636339397171
744.5,27.285527299284507
745.0,27.294688127912362
745.5,27.303845882952093
746.0,27.313000567495326
746.5,27.3221521846285
747.0,27.331300737432898
747.5,27.340446228984632
748.0,27.349588662354687
748.5,27.358728040608906
749.0,27.367864366808018
749.5,27.37699764400764
750.0,27.386127875258307
750.5,27.39525506360545
751.0,27.40437921208944
751.5,27.4135003237456
752.0,27.422618401604176
752.5,27.431733448690405
753.0,27.440845468024488
753.5,27.44995446262161
754.0,27.459060435491963
754.5,27.468163389640743
755.0,27.477263328068172
755.5,27.486360253769504
756.0,27.49545416973504
756.5,27.504545078950134
757.0,27.51363298439521
757.5,27.52271788904577
758.0,27.53179979587241
758.5,27.54087870784082
759.0,27.54995462791182
759.5,27.55902755904134
760.0,27.568097504180443
760.5,27.577164466275352
761.0,27.586228448267445
761.5,27.595289453093258
762.0,27.60434748368452
762.5,27.613402542968153
763.0,27.622454633866266
763.5,27.631503759296198
764.0,27.640549922170507
764.5,27.649593125396983
765.0,27.65863337187866
765.5,27.667670664513846
766.0,27.676705006196094
766.5,27.685736399814257
767.0,27.694764848252458
767.5,27.703790354390136
768.0,27.712812921102035
768.5,27.721832551258224
769.0,27.730849247724095
769.5,27.739863013360395
770.0,27.748873851023216
770.5,27.75788176356402
771.0,27.76688675382964
771.5,27.7758888246623
772.0,27.784887978899608
772.5,27.793884219374593
773.0,27.80287754891569
773.5,27.81186797034676
774.0,27.820855486487112
774.5,27.829840100151493
775.0,27.83882181415011
775.5,27.847800631288642
776.0,27.85677655436824
776.5,27.865749586185547
777.0,27.874719729532707
777.5,27.883686987197372
778.0,27.892651361962706
778.5,27.90161285660741
779.0,27.910571473905726
779.5,27.919527216627433
780.0,27.92848008753788
780.5,27.937430089397985
781.0,27.94637722496424
781.5,27.955321496988727
782.0,27.964262908219126
782.5,27.97320146139873
783.0,27.982137159266443
783.5,27.99107000455681
784.0,28.0
784.5,28.008927148321835
785.0,28.0178514522438
785.5,28.026772914483036
786.0,28.035691537752374
786.5,28.044607324760317
787.0,28.053520278211074
787.5,28.062430400804562
788.0,28.071337695236398
788.5,28.080242164197944
789.0,28.089143810376278
789.5,28.098042636454235
790.0,28.106938645110393
790.5,28.115831839019098
791.0,28.124722220850465
791.5,28.1336097932704
792.0,28.142494558940577
792.5,28.151376520518493
793.0,28.160255680657446
793.5,28.16913204200655
794.0,28.178005607210743
794.5,28.186876378910807
795.0,28.19574435974337
795.5,28.20460955234091
796.0,28.21347195933177
796.5,28.222331583340168
797.0,28.231188426986208
797.5,28.240042492885877
798.0,28.24889378365107
798.5,28.257742301889582
799.0,28.26658805020514
799.5,28.275431031197385
800.0,28.284271247461902
800.5,28.293108701590217
801.0,28.30194339616981
801.5,28.310775333784132
802.0,28.319604517012593
802.5,28.32843094843059
803.0,28.337254630609507
803.5,28.34607556611673
804.0,28.35489375751565
804.5,28.36370920736567
805.0,28.372521918222215
805.5,28.38133189263675
806.0,28.39013913315678
806.5,28.398943642325854
807.0,28.407745422683583
807.5,28.416544476765644
808.0,28.42534080710379
808.5,28.434134416225863
809.0,28.442925306655784
809.5,28.45171348091359
810.0,28.460498941515414
810.5,28.469281690973517
811.0,28.478061731796284
811.5,28.48683906648823
812.0,28.495613697550013
812.5,28.50438562747845
813.0,28.513154858766505
813.5,28.521921393903323
814.0,28.53068523537421
814.5,28.53944638566067
815.0,28.548204847240395
815.5,28.556960622587273
816.0,28.5657137141714
816.5,28.574464124459098
817.0,28.583211855912904
817.5,28.591956910991595
818.0,28.600699292150182
818.5,28.609439001839934
819.0,28.61817604250837
819.5,28.626910416599273
820.0,28.635642126552707
820.5,28.64437117480501
821.0,28.653097563788805
821.5,28.661821295933027
822.0,28.6705423736629
822.5,28.679260799399973
823.0,28.687976575562104
823.5,28.696689704563486
824.0,28.705400188814647
824.5,28.71410803072246
825.0,28.722813232690143
825.5,28.731515797117282
826.0,28.74021572639983
826.5,28.7489130229301
827.0,28.75760768909681
827.5,28.766299727285052
828.0,28.77498913987632
828.5,28.78367592924851
829.0,28.792360097775937
829.5,28.801041647829337
830.0,28.809720581775867
830.5,28.818396901979124
831.0,28.827070610799147
831.5,28.83574171059243
832.0,28.844410203711913
832.5,28.853076092507017
833.0,28.861739379323623
833.5,28.8704000665041
834.0,28.879058156387302
834.5,28.88771365130858
835.0,28.89636655359978
835.5,28.905016865589268
836.0,28.91366458960192
836.5,28.922309727959142
837.0,28.930952282978865
837.5,28.939592256975562
838.0,28.948229652260256
838.5,28.956864471140516
839.0,28.965496715920477
839.5,28.97412638890084
840.0,28.982753492378876
840.5,28.991378028648448
841.0,29.0
841.5,29.008619408720573
842.0,29.017236257093817
842.5,29.025850547399983
843.0,29.03446228191595
843.5,29.04307146291521
844.0,29.0516780926679
844.5,29.06028217344078
845.0,29.068883707497267
845.5,29.077482697097423
846.0,29.086079144497972
846.5,29.09467305195231
847.0,29.103264421710495
847.5,29.111853256019273
848.0,29.120439557122072
848.5,29.129023327259016
849.0,29.13760456866693
849.5,29.146183283579344
850.0,29.154759474226502
850.5,29.16333314283537
851.0,29.171904291629644
851.5,29.180472922829747
852.0,29.189039038652847
852.5,29.197602641312866
853.0,29.206163733020468
853.5,29.214722315983085
854.0,29.223278392404914
854.5,29.231831964486933
855.0,29.24038303442689
855.5,29.248931604419333
856.0,29.257477676655586
856.5,29.266021253323792
857.0,29.274562336608895
857.5,29.283100928692644
858.0,29.29163703175362
858.5,29.300170647967224
859.0,29.30870177950569
859.5,29.317230428538096
860.0,29.32575659723036
860.5,29.33428028774526
861.0,29.34280150224242
861.5,29.351320242878344
862.0,29.359836511806396
862.5,29.368350311176826
863.0,29.376861643136763
863.5,29.385370509830228
864.0,29.393876913398138
864.5,29.402380855978315
865.0,29.410882339705484
865.5,29.4193813667113
866.0,29.427877939124322
866.5,29.436372059070052
867.0,29.444863728670914
867.5,29.45335295004628
868.0,29.46183972531247
868.5,29.47032405658275
869.0,29.478805945967352
869.5,29.487285395573462
870.0,29.49576240750525
870.5,29.50423698386386
871.0,29.512709126747414
871.5,29.52117883825102
872.0,29.5296461204668
872.5,29.53811097548386
873.0,29.546573405388315
873.5,29.5550334122633
874.0,29.563490998188964
874.5,29.57194616524249
875.0,29.58039891549808
875.5,29.588849251026982
876.0,29.597297173897484
876.5,29.605742686174924
877.0,29.614185789921695
877.5,29.62262648719725
878.0,29.631064780058107
878.5,29.63950067055786
879.0,29.647934160747187
879.5,29.656365252673833
880.0,29.664793948382652
880.5,29.67322024991558
881.0,29.68164415931166
881.5,29.690065678607045
882.0,29.698484809834994
882.5,29.706901555025897
883.0,29.715315916207253
883.5,29.723727895403698
884.0,29.732137494637012
884.5,29.740544715926102
885.0,29.748949561287034
885.5,29.75735203273302
886.0,29.765752132274432
886.5,29.77414986191881
887.0,29.782545223670862
887.5,29.790938219532464
888.0,29.79932885150268
888.5,29.80771712157776
889.0,29.816103031751148
889.5,29.824486584013478
890.0,29.832867780352597
890.5,29.841246622753548
891.0,29.8496231131986
891.5,29.857997253667232
892.0,29.866369046136157
892.5,29.87473849257931
893.0,29.88310559496787
893.5,29.891470355270247
894.0,29.899832775452108
894.5,29.90819285747636
895.0,29.916550603303182
895.5,29.924906014890006
896.0,29.93325909419153
896.5,29.941609843159736
897.0,29.949958263743873
897.5,29.958304357890484
898.0,29.966648127543394
898.5,29.974989574643725
899.0,29.9833287011299
899.5,29.991665508937647
900.0,30.0
900.5,30.008332176247315
901.0,30.01666203960727
901.5,30.024989592004857
902.0,30.033314835362415
902.5,30.041637771599603
903.0,30.04995840263344
903.5,30.058276730378275
904.0,30.066592756745816
904.5,30.074906483645133
905.0,30.083217912982647
905.5,30.091527046662154
906.0,30.099833886584822
906.5,30.108138434649195
907.0,30.116440692751194
907.5,30.124740662784138
908.0,30.133038346638727
908.5,30.14133374620307
909.0,30.14962686336267
909.5,30.157917700000443
910.0,30.166206257996713
910.5,30.174492539229224
911.0,30.18277654557314
911.5,30.191058278901057
912.0,30.199337741083
912.5,30.20761493398643
913.0,30.215889859476256
913.5,30.224162519414826
914.0,30.23243291566195
914.5,30.240701050074883
915.0,30.24896692450835
915.5,30.257230540814536
916.0,30.265491900843113
916.5,30.273751006441206
917.0,30.28200785945344
917.5,30.29026246172192
918.0,30.298514815086232
918.5,30.306764921383476
919.0,30.315012782448235
919.5,30.32325840011261
920.0,30.331501776206203
920.5,30.33974291255613
921.0,30.347981810987037
921.5,30.35621847332108
922.0,30.364452901377952
922.5,30.37268509697488
923.0,30.380915061926625
923.5,30.389142798045487
924.0,30.397368307141328
924.5,30.405591591021544
925.0,30.4138126514911
925.5,30.422031490352513
926.0,30.430248109405877
926.5,30.438462510448847
927.0,30.44667469527666
927.5,30.454884665682123
928.0,30.463092423455635
928.5,30.47129797038518
929.0,30.479501308256342
929.5,30.487702438852292
930.0,30.495901363953813
930.5,30.504098085339287
931.0,30.512292604784715
931.5,30.520484924063705
932.0,30.528675044947494
932.5,30.53686296920494
933.0,30.54504869860253
933.5,30.553232234904378
934.0,30.56141357987225
934.5,30.569592735265545
935.0,30.577769702841312
935.5,30.585944484354247
936.0,30.59411708155671
936.5,30.602287496198713
937.0,30.610455730027933
937.5,30.618621784789728
938.0,30.62678566222711
938.5,30.63494736408078
939.0,30.643106892089126
939.5,30.651264247988205
940.0,30.659419433511783
940.5,30.667572450391308
941.0,30.675723300355934
941.5,30.683871985132516
942.0,30.692018506445613
942.5,30.700162866017504
943.0,30.708305065568176
943.5,30.71644510681534
944.0,30.72458299147443
944.5,30.732718721258617
945.0,30.740852297878796
945.5,30.748983723043597
946.0,30.757112998459398
946.5,30.76524012583032
947.0,30.773365106858236
947.5,30.78148794324277
948.0,30.789608636681304
948.5,30.797727188868986
949.0,30.805843601498726
949.5,30.813957876261206
950.0,30.822070014844883
950.5,30.83018001893599
951.0,30.83828789021855
951.5,30.84639363037436
952.0,30.854497241083024
952.5,30.86259872402193
953.0,30.870698080866262
953.5,30.87879531328902
954.0,30.886890422961002
954.5,30.894983411550815
955.0,30.903074280724887
955.5,30.911163032147464
956.0,30.919249667480614
956.5,30.92733418838423
957.0,30.93541659651604
957.5,30.943496893531602
958.0,30.95157508108432
958.5,30.95965116082544
959.0,30.967725134404045
959.5,30.97579700346708
960.0,30.983866769659336
960.5,30.99193443462347
961.0,31.0
961.5,31.008063467427306
962.0,31.016124838541646
962.5,31.024184114977142
963.0,31.0322412983658
963.5,31.040296390337513
964.0,31.04834939252005
964.5,31.056400306539068
965.0,31.064449134018133
965.5,31.072495876578696
966.0,31.080540535840107
966.5,31.088583113419627
967.0,31.096623610932426
967.5,31.10466202999158
968.0,31.11269837220809
968.5,31.12073263919087
969.0,31.12876483254676
969.5,31.13679495388053
970.0,31.144823004794873
970.5,31.15284898689043
971.0,31.160872901765767
971.5,31.1688947510174
972.0,31.176914536239792
972.5,31.184932259025352
973.0,31.192947920964443
973.5,31.20096152364539
974.0,31.20897306865447
974.5,31.216982557575932
975.0,31.22498999199199
975.5,31.232995373482833
976.0,31.240998703626616
976.5,31.24899998399949
977.0,31.25699921617557
977.5,31.264996401726965
978.0,31.272991542223778
978.5,31.280984639234106
979.0,31.28897569432403
979.5,31.29696470905765
980.0,31.304951684997057
980.5,31.312936623702353
981.0,31.32091952673165
981.5,31.32890039564108
982.0,31.336879231984796
982.5,31.34485603731496
983.0,31.352830813181765
983.5,31.36080356113344
984.0,31.368774282716245
984.5,31.376742979474464
985.0,31.38470965295043
985.5,31.392674304684526
986.0,31.400636936215164
986.5,31.40859754907882
987.0,31.416556144810016
987.5,31.424512724941337
988.0,31.432467291003423
988.5,31.44041984452498
989.0,31.448370387032774
989.5,31.45631892005166
990.0,31.464265445104548
990.5,31.47220996371243
991.0,31.480152477394387
991.5,31.488092987667578
992.0,31.496031496047245
992.5,31.50396800404673
993.0,31.51190251317746
993.5,31.51983502494897
994.0,31.52776554086889
994.5,31.535694062442957
995.0,31.54362059117501
995.5,31.551545128567
996.0,31.559467676119
996.5,31.567388235329194
997.0,31.575306807693888
997.5,31.583223394707513
998.0,31.591137997862628
998.5,31.599050618649922
999.0,31.606961258558215
999.5,31.614869919074472
1000.0,31.622776601683793
